75634.0,22.9,45.4,9.096388607374016e+52,-1789.0
75635.0,22.0,44.2,9.111243278398687e+52,-1788.0
75636.0,22.7,44.8,9.12626128814289e+52,-1787.0
75637.0,22.4,45.0,9.141145515209219e+52,-1791.0
75638.0,24.7,45.1,9.156139397793941e+52,-1790.0
75639.0,23.2,44.3,9.17129544173795e+52,-1790.0
75640.0,21.5,44.5,9.186199194596533e+52,-1789.0
75641.0,23.3,45.4,9.201321651824638e+52,-1789.0
75642.0,23.5,45.2,9.216427526175531e+52,-1788.0
75643.0,22.8,45.2,9.231453016606006e+52,-1787.0
75644.0,23.6,45.0,9.246627550154049e+52,-1790.0
75645.0,23.4,44.5,9.26173821951043e+52,-1789.0
75646.0,22.8,44.7,9.276925800427564e+52,-1790.0
75647.0,24.0,43.9,9.292141091791269e+52,-1790.0
75648.0,22.2,45.0,9.307375496026655e+52,-1787.0
75649.0,23.2,45.2,9.322672768876386e+52,-1789.0
75650.0,23.4,43.7,9.338010542761246e+52,-1788.0
75651.0,24.0,45.3,9.353331168109844e+52,-1791.0
75652.0,23.7,44.7,9.368590562533798e+52,-1787.0
75653.0,24.4,43.6,9.383952951516426e+52,-1790.0
75654.0,22.0,44.1,9.399339081208781e+52,-1790.0
75655.0,24.5,44.0,9.414724542646869e+52,-1791.0
75656.0,23.3,45.3,9.430185502495924e+52,-1789.0
75657.0,23.6,44.8,9.44576943767818e+52,-1790.0
75658.0,22.6,44.9,9.461127530026934e+52,-1788.0
75659.0,23.4,44.5,9.476620308679746e+52,-1790.0
75660.0,24.1,44.8,9.492157806786229e+52,-1790.0
75661.0,22.8,45.2,9.507765057374666e+52,-1791.0
75662.0,23.3,44.4,9.523403039842513e+52,-1787.0
75663.0,22.8,44.5,9.538923819295354e+52,-1790.0
75664.0,23.5,44.4,9.554566669814592e+52,-1790.0
75665.0,24.2,45.1,9.57023917645232e+52,-1788.0
75666.0,25.1,44.7,9.58593605427494e+52,-1792.0
75667.0,22.0,44.7,9.60165430110889e+52,-1790.0
75668.0,23.5,44.8,9.617398058506195e+52,-1789.0
75669.0,24.7,44.5,9.633177477643e+52,-1787.0
75670.0,24.9,43.8,9.648973631882435e+52,-1790.0
75671.0,22.7,43.2,9.664797477459505e+52,-1791.0
75672.0,24.0,44.5,9.68064362453114e+52,-1790.0
75673.0,24.9,44.3,9.696518725621203e+52,-1789.0
75674.0,24.0,44.1,9.712424013967026e+52,-1790.0
75675.0,23.2,44.5,9.72843968357962e+52,-1789.0
75676.0,25.0,44.9,9.744344728453965e+52,-1789.0
75677.0,23.5,44.6,9.760344855338912e+52,-1789.0
75678.0,25.1,44.5,9.77632786778969e+52,-1788.0
75679.0,25.3,44.1,9.792377668859972e+52,-1789.0
75680.0,22.9,43.5,9.808465821742964e+52,-1791.0
75681.0,22.9,44.4,9.82442295132129e+52,-1791.0
75682.0,24.9,44.2,9.840617840133037e+52,-1789.0
75683.0,23.6,45.4,9.8566716204177e+52,-1791.0
75684.0,24.6,45.0,9.872806333496169e+52,-1792.0
75685.0,25.5,44.2,9.888995944365368e+52,-1791.0
75686.0,24.2,44.4,9.905239282279877e+52,-1789.0
75687.0,22.3,44.4,9.921450881591343e+52,-1789.0
75688.0,23.8,44.8,9.937716724562946e+52,-1791.0
75689.0,23.1,44.7,9.954040890541572e+52,-1790.0
75690.0,23.8,44.1,9.970454118906403e+52,-1787.0
75691.0,22.6,44.4,9.98684815549432e+52,-1793.0
75692.0,25.0,44.7,1.0003168577482916e+53,-1791.0
75693.0,22.7,44.7,1.0019585206194728e+53,-1791.0
75694.0,21.6,44.1,1.0035968464148593e+53,-1790.0
75695.0,22.2,44.9,1.00524149790012e+53,-1789.0
75696.0,24.6,43.6,1.0068911712317443e+53,-1791.0
75697.0,25.2,44.7,1.0085333349092666e+53,-1787.0
75698.0,22.9,44.4,1.0101872637577723e+53,-1794.0
75699.0,24.9,45.4,1.011842807817314e+53,-1789.0
75700.0,23.7,45.0,1.0135017720785252e+53,-1790.0
75701.0,25.0,44.4,1.0151638873016522e+53,-1792.0
75702.0,24.0,45.3,1.0168360592453715e+53,-1792.0
75703.0,21.8,44.9,1.018498413289013e+53,-1791.0
75704.0,23.3,44.3,1.0201655155911357e+53,-1789.0
75705.0,25.2,44.3,1.021840447418322e+53,-1792.0
75706.0,25.7,44.5,1.023513502970228e+53,-1790.0
75707.0,23.5,44.5,1.0251938927602105e+53,-1790.0
75708.0,25.6,44.4,1.0268786782385504e+53,-1788.0
75709.0,23.4,43.3,1.0285699755705993e+53,-1789.0
75710.0,23.7,44.1,1.030253473507051e+53,-1790.0
75711.0,23.9,43.6,1.031942703944357e+53,-1790.0
75712.0,25.1,44.4,1.0336324508775465e+53,-1790.0
75713.0,24.6,43.7,1.0353318283988014e+53,-1790.0
75714.0,25.3,43.6,1.037032363813946e+53,-1790.0
75715.0,25.2,44.2,1.038727739032651e+53,-1793.0
75716.0,23.7,44.0,1.04043141474662e+53,-1792.0
75717.0,23.8,44.1,1.0421251864849474e+53,-1792.0
75718.0,25.0,44.9,1.0438333883519047e+53,-1790.0
75719.0,25.3,42.8,1.045553444068878e+53,-1790.0
75720.0,23.2,43.6,1.0472706727972858e+53,-1790.0
75721.0,26.5,43.8,1.0489862825371425e+53,-1792.0
75722.0,22.5,43.7,1.0507049337945646e+53,-1791.0
75723.0,25.3,44.5,1.0524194554766194e+53,-1791.0
75724.0,24.4,42.6,1.0541446777975096e+53,-1787.0
75725.0,25.6,43.8,1.0558753128700437e+53,-1793.0
75726.0,25.5,44.9,1.0576120286839742e+53,-1792.0
75727.0,24.2,44.7,1.0593486430015358e+53,-1791.0
75728.0,24.4,43.5,1.0610754196549296e+53,-1791.0
75729.0,25.9,44.1,1.06281672086822e+53,-1792.0
75730.0,24.7,44.4,1.0645728296765117e+53,-1791.0
75731.0,26.1,43.2,1.0663028662539975e+53,-1791.0
75732.0,22.9,44.3,1.0680514895605665e+53,-1792.0
75733.0,25.8,44.3,1.0698022763358596e+53,-1793.0
75734.0,24.6,44.1,1.0715704770390685e+53,-1793.0
75735.0,23.9,44.1,1.0733151663624703e+53,-1793.0
75736.0,24.9,43.7,1.0750728817222237e+53,-1791.0
75737.0,25.3,44.5,1.0768357720968594e+53,-1792.0
75738.0,26.0,44.4,1.0786060808803034e+53,-1792.0
75739.0,25.6,44.0,1.0803700910470951e+53,-1792.0
75740.0,25.4,43.7,1.082146926236398e+53,-1791.0
75741.0,23.5,43.9,1.0839181798712698e+53,-1792.0
75742.0,24.9,44.1,1.0856985520053222e+53,-1791.0
75743.0,27.1,43.9,1.087489483150135e+53,-1793.0
75744.0,24.8,44.0,1.0892733910164714e+53,-1791.0
75745.0,26.7,44.6,1.091041661427865e+53,-1789.0
75746.0,24.9,44.4,1.0928462921747766e+53,-1790.0
75747.0,24.6,43.5,1.0946222374573043e+53,-1791.0
75748.0,24.5,43.4,1.0964177563243648e+53,-1792.0
75749.0,25.5,43.6,1.0982326091451323e+53,-1793.0
75750.0,26.0,44.3,1.1000289173805978e+53,-1792.0
75751.0,25.3,43.9,1.1018191110304039e+53,-1791.0
75752.0,26.1,43.8,1.1036390243907507e+53,-1789.0
75753.0,26.0,43.5,1.1054410969822219e+53,-1792.0
75754.0,25.7,44.5,1.1072617974212398e+53,-1791.0
75755.0,23.0,44.0,1.10907370628496e+53,-1791.0
75756.0,25.5,43.6,1.1108834297049175e+53,-1789.0
75757.0,27.2,44.0,1.1127028838915621e+53,-1791.0
75758.0,25.5,43.7,1.114529054021577e+53,-1790.0
75759.0,23.5,43.8,1.11635622202233e+53,-1791.0
75760.0,24.3,43.4,1.1181932237819484e+53,-1792.0
75761.0,24.9,42.6,1.120031200567569e+53,-1794.0
75762.0,25.6,44.4,1.1218678427993447e+53,-1792.0
75763.0,26.3,43.4,1.1237054786711901e+53,-1797.0
75764.0,26.0,42.6,1.1255435567469038e+53,-1792.0
75765.0,25.3,43.0,1.1273882130825512e+53,-1793.0
75766.0,24.6,43.8,1.1292370098619221e+53,-1793.0
75767.0,24.5,43.4,1.1310900763788867e+53,-1793.0
75768.0,26.2,43.6,1.1329450907367006e+53,-1791.0
75769.0,26.7,43.2,1.1348067598124998e+53,-1790.0
75770.0,26.1,43.5,1.1366681653048028e+53,-1794.0
75771.0,27.5,43.2,1.1385326596070824e+53,-1794.0
75772.0,27.5,43.5,1.140399928528587e+53,-1791.0
75773.0,25.8,44.4,1.1422724496568806e+53,-1789.0
75774.0,27.3,43.9,1.1441383652914542e+53,-1794.0
75775.0,25.4,44.7,1.1460082358019898e+53,-1793.0
75776.0,26.2,43.7,1.1478851817416248e+53,-1793.0
75777.0,25.3,43.8,1.149765532744216e+53,-1794.0
75778.0,25.7,43.4,1.1516617160990482e+53,-1790.0
75779.0,25.9,43.3,1.1535429827289853e+53,-1792.0
75780.0,24.0,44.1,1.1554435007830971e+53,-1790.0
75781.0,26.0,42.9,1.1573376176877702e+53,-1792.0
75782.0,26.2,43.4,1.1592216305181174e+53,-1794.0
75783.0,24.0,43.9,1.1611218678880747e+53,-1793.0
75784.0,23.9,43.4,1.1630446743886733e+53,-1794.0
75785.0,26.3,43.6,1.1649425146178328e+53,-1792.0
75786.0,23.0,43.9,1.1668431759820149e+53,-1791.0
75787.0,25.7,43.8,1.1687565902510249e+53,-1794.0
75788.0,26.7,43.6,1.1706728399317573e+53,-1791.0
75789.0,26.8,42.7,1.1726000340212023e+53,-1793.0
75790.0,25.7,44.1,1.1745190909077516e+53,-1794.0
75791.0,25.7,44.2,1.1764410334624447e+53,-1793.0
75792.0,25.8,44.0,1.1783837081485454e+53,-1795.0
75793.0,25.6,42.8,1.1803017128265588e+53,-1792.0
75794.0,27.4,43.4,1.1822384776472744e+53,-1791.0
75795.0,27.0,43.2,1.1841932086311384e+53,-1792.0
75796.0,27.8,43.7,1.1861332225290306e+53,-1790.0
75797.0,25.9,43.8,1.1880681499169015e+53,-1793.0
75798.0,25.9,43.7,1.190008573571704e+53,-1791.0
75799.0,27.2,42.2,1.191961441963847e+53,-1793.0
75800.0,26.7,44.6,1.1939249279928042e+53,-1793.0
75801.0,25.8,43.9,1.1958760261796863e+53,-1794.0
75802.0,25.0,43.2,1.1978436568142098e+53,-1792.0
75803.0,26.4,43.3,1.199814702028314e+53,-1794.0
75804.0,26.8,43.3,1.2017638089402836e+53,-1791.0
75805.0,26.6,43.7,1.2037369683597817e+53,-1794.0
75806.0,25.1,43.7,1.2057160768133405e+53,-1795.0
75807.0,24.6,44.2,1.2076853160942017e+53,-1794.0
75808.0,25.4,43.3,1.2096720558126945e+53,-1792.0
75809.0,27.2,43.3,1.2116611788725007e+53,-1795.0
75810.0,26.7,43.0,1.2136442616257694e+53,-1796.0
75811.0,26.7,42.9,1.21563875971989e+53,-1794.0
75812.0,25.7,43.4,1.2176183982623965e+53,-1793.0
75813.0,27.2,43.8,1.2196149552520615e+53,-1795.0
75814.0,25.8,44.6,1.2216138479604608e+53,-1795.0
75815.0,28.2,42.7,1.223616833551998e+53,-1792.0
75816.0,25.8,43.5,1.2256339309824848e+53,-1794.0
75817.0,26.7,43.3,1.2276519794803949e+53,-1793.0
75818.0,24.3,42.5,1.229650039610214e+53,-1793.0
75819.0,26.5,43.1,1.231668678118278e+53,-1794.0
75820.0,27.3,42.1,1.23368472857461e+53,-1794.0
75821.0,28.2,43.3,1.2357121586781524e+53,-1793.0
75822.0,26.7,42.7,1.2377454491058535e+53,-1792.0
75823.0,27.9,43.0,1.23976009468456e+53,-1795.0
75824.0,26.3,43.1,1.2417948907873762e+53,-1794.0
75825.0,26.5,43.4,1.243831115307137e+53,-1793.0
75826.0,28.2,43.0,1.245868494245882e+53,-1792.0
75827.0,26.3,43.1,1.24791329938336e+53,-1794.0
75828.0,26.6,43.2,1.2499703931864138e+53,-1794.0
75829.0,25.8,43.9,1.2520055546197319e+53,-1793.0
75830.0,26.4,43.0,1.254059569250573e+53,-1796.0
75831.0,26.3,43.4,1.2561295795648444e+53,-1794.0
75832.0,27.6,43.0,1.2581748900790125e+53,-1793.0
75833.0,26.8,43.1,1.2602556795352423e+53,-1793.0
75834.0,27.0,43.5,1.262306048341039e+53,-1794.0
75835.0,28.2,42.7,1.264374772986021e+53,-1793.0
75836.0,26.0,43.5,1.2664533235428716e+53,-1793.0
75837.0,27.2,43.0,1.2685342352364655e+53,-1790.0
75838.0,26.4,43.0,1.2706217324341218e+53,-1795.0
75839.0,25.9,43.2,1.2727031923957225e+53,-1792.0
75840.0,25.8,43.3,1.2747760682036307e+53,-1793.0
75841.0,26.1,42.2,1.2768725861177815e+53,-1794.0
75842.0,26.7,42.7,1.2789666137897434e+53,-1793.0
75843.0,27.1,42.8,1.2810540836844511e+53,-1796.0
75844.0,25.2,42.0,1.283154163458632e+53,-1793.0
75845.0,27.4,43.8,1.2852647277008774e+53,-1792.0
75846.0,28.2,42.7,1.287365433747182e+53,-1794.0
75847.0,24.6,43.3,1.289475249518944e+53,-1796.0
75848.0,25.3,43.3,1.2915916528117156e+53,-1793.0
75849.0,28.2,43.5,1.2937161664980717e+53,-1797.0
75850.0,27.3,43.3,1.295839318292552e+53,-1794.0
75851.0,27.6,43.7,1.2979679250602472e+53,-1797.0
75852.0,26.1,43.6,1.3000952727609281e+53,-1794.0
75853.0,25.3,42.6,1.3022266763158347e+53,-1796.0
75854.0,25.9,42.6,1.3043589294673979e+53,-1793.0
75855.0,28.8,42.9,1.3064870382616386e+53,-1794.0
75856.0,26.7,42.9,1.3086339998165509e+53,-1794.0
75857.0,26.0,42.6,1.3107947818996679e+53,-1792.0
75858.0,26.6,43.6,1.312924062839295e+53,-1794.0
75859.0,28.4,43.0,1.3150968921073753e+53,-1796.0
75860.0,26.3,43.2,1.3172426375831913e+53,-1794.0
75861.0,27.1,42.6,1.3194060396465414e+53,-1795.0
75862.0,25.2,44.1,1.3215698465473353e+53,-1790.0
75863.0,26.4,42.7,1.3237414200864564e+53,-1796.0
75864.0,27.1,43.2,1.3259092047509066e+53,-1797.0
75865.0,26.2,43.4,1.3280693129554146e+53,-1797.0
75866.0,26.0,42.3,1.33024682869942e+53,-1794.0
75867.0,27.5,42.6,1.3324377525466529e+53,-1798.0
75868.0,26.7,42.5,1.334610193020037e+53,-1795.0
75869.0,27.0,42.9,1.3368091095465113e+53,-1793.0
75870.0,27.1,43.3,1.339007457134773e+53,-1794.0
75871.0,25.8,42.1,1.3411857622961922e+53,-1795.0
75872.0,25.8,42.9,1.3433863087247167e+53,-1795.0
75873.0,26.0,42.4,1.345586696263098e+53,-1795.0
75874.0,25.9,43.3,1.3478020752910043e+53,-1795.0
75875.0,27.4,42.8,1.3500046730457199e+53,-1795.0
75876.0,26.4,42.8,1.3522279385233826e+53,-1795.0
75877.0,25.3,42.4,1.3544455622848754e+53,-1796.0
75878.0,27.0,43.0,1.3566643355380597e+53,-1796.0
75879.0,27.1,42.8,1.3588790738506016e+53,-1793.0
75880.0,26.8,43.5,1.3611068801728894e+53,-1796.0
75881.0,27.8,43.1,1.3633414481813572e+53,-1796.0
75882.0,28.6,42.3,1.365592313206731e+53,-1795.0
75883.0,27.9,42.8,1.367825066439822e+53,-1795.0
75884.0,26.8,43.5,1.370055764645635e+53,-1797.0
75885.0,27.0,42.6,1.3723112602600547e+53,-1797.0
75886.0,27.0,43.4,1.3745527924041495e+53,-1794.0
75887.0,27.4,43.4,1.3768064433366815e+53,-1795.0
75888.0,27.6,42.8,1.37908010400485e+53,-1794.0
75889.0,27.0,42.8,1.3813403074221021e+53,-1796.0
75890.0,27.1,42.2,1.3835926706356022e+53,-1797.0
75891.0,29.0,42.4,1.3858702071177669e+53,-1794.0
75892.0,26.2,42.3,1.3881308132846524e+53,-1794.0
75893.0,27.3,42.4,1.3904251687150094e+53,-1797.0
75894.0,27.9,41.6,1.3927017654054347e+53,-1795.0
75895.0,28.5,42.4,1.3949727887803217e+53,-1795.0
75896.0,27.0,43.1,1.3972564543462244e+53,-1797.0
75897.0,27.3,42.1,1.399547194092641e+53,-1797.0
75898.0,26.9,42.3,1.4018619159682064e+53,-1795.0
75899.0,25.5,43.0,1.404144279166366e+53,-1793.0
75900.0,25.1,42.5,1.406446497423326e+53,-1796.0
75901.0,25.8,43.7,1.4087558699920069e+53,-1794.0
75902.0,27.3,43.0,1.4110595723844807e+53,-1794.0
75903.0,27.5,43.0,1.413377679997409e+53,-1798.0
75904.0,26.8,42.9,1.4157045818834255e+53,-1797.0
75905.0,26.8,42.6,1.418028395679944e+53,-1796.0
75906.0,28.4,42.8,1.420336188465744e+53,-1797.0
75907.0,27.4,42.3,1.422666591266799e+53,-1793.0
75908.0,27.0,42.9,1.425000729155207e+53,-1793.0
75909.0,27.3,43.1,1.4273396181714774e+53,-1793.0
75910.0,29.3,43.5,1.4296941299376242e+53,-1796.0
75911.0,26.6,41.7,1.4320242151034151e+53,-1797.0
75912.0,27.6,41.4,1.434383340570567e+53,-1794.0
75913.0,26.9,42.5,1.43671710063576e+53,-1796.0
75914.0,27.6,41.8,1.4390736073848768e+53,-1795.0
75915.0,27.3,43.5,1.4414361091588867e+53,-1796.0
75916.0,28.1,42.5,1.4437966797390932e+53,-1795.0
75917.0,27.1,42.8,1.446172495799338e+53,-1799.0
75918.0,28.3,43.1,1.448556300715276e+53,-1795.0
75919.0,27.8,42.9,1.4509307526710603e+53,-1797.0
75920.0,27.3,41.8,1.4532931277344938e+53,-1796.0
75921.0,29.6,42.3,1.4556768918882263e+53,-1793.0
75922.0,27.8,41.5,1.458068509290324e+53,-1797.0
75923.0,27.7,42.7,1.4604681695081871e+53,-1798.0
75924.0,30.1,42.2,1.4628611570177043e+53,-1796.0
75925.0,26.0,42.5,1.465254959489101e+53,-1794.0
75926.0,28.4,42.2,1.46765778339464e+53,-1795.0
75927.0,27.9,43.3,1.470066089327637e+53,-1795.0
75928.0,29.7,42.5,1.4724747110753592e+53,-1795.0
75929.0,26.6,43.5,1.474893869573025e+53,-1795.0
75930.0,30.0,43.3,1.4773123349839385e+53,-1797.0
75931.0,27.1,42.4,1.4797144984731609e+53,-1795.0
75932.0,29.0,42.1,1.482146127962357e+53,-1797.0
75933.0,28.8,41.7,1.4845710432964314e+53,-1796.0
75934.0,28.4,42.6,1.4870090244110404e+53,-1799.0
75935.0,29.0,42.1,1.4894432693963099e+53,-1796.0
75936.0,26.9,41.9,1.4918909206516146e+53,-1795.0
75937.0,28.9,42.6,1.4943337129958422e+53,-1793.0
75938.0,27.4,42.2,1.4967984785125046e+53,-1796.0
75939.0,27.3,42.9,1.4992567124252026e+53,-1794.0
75940.0,28.6,42.8,1.5017119483907335e+53,-1798.0
75941.0,28.9,41.7,1.5041674138958953e+53,-1797.0
75942.0,27.7,42.9,1.5066369173173976e+53,-1791.0
75943.0,28.0,41.8,1.5090934631966851e+53,-1797.0
75944.0,29.8,42.4,1.511575991663133e+53,-1796.0
75945.0,28.2,42.0,1.5140494754153782e+53,-1797.0
75946.0,27.3,41.8,1.5165419237263946e+53,-1794.0
75947.0,26.6,42.2,1.5190353115388577e+53,-1796.0
75948.0,29.7,42.5,1.5215064947923424e+53,-1795.0
75949.0,27.4,43.0,1.5240217748406219e+53,-1796.0
75950.0,28.8,42.4,1.5264983959985392e+53,-1798.0
75951.0,30.8,42.2,1.5290148143049007e+53,-1798.0
75952.0,28.3,41.8,1.5315179487065969e+53,-1795.0
75953.0,27.5,42.7,1.5340395505090966e+53,-1796.0
75954.0,26.3,43.3,1.536551685666794e+53,-1799.0
75955.0,27.7,42.7,1.539078602680678e+53,-1795.0
75956.0,28.3,41.9,1.5415790182497898e+53,-1797.0
75957.0,29.5,42.4,1.5441049426502035e+53,-1795.0
75958.0,26.6,42.2,1.5466576773998684e+53,-1799.0
75959.0,27.5,41.5,1.549197280312777e+53,-1793.0
75960.0,28.0,42.6,1.5517338388794341e+53,-1797.0
75961.0,29.3,42.8,1.5542693892041771e+53,-1797.0
75962.0,29.7,43.0,1.556806957419222e+53,-1799.0
75963.0,29.2,42.7,1.5593577437303415e+53,-1797.0
75964.0,30.5,41.5,1.5619140625727032e+53,-1797.0
75965.0,29.2,41.4,1.5644776726698002e+53,-1799.0
75966.0,27.6,41.9,1.5670603376625533e+53,-1801.0
75967.0,28.1,42.6,1.569617190640466e+53,-1796.0
75968.0,28.7,42.5,1.5721838140169692e+53,-1798.0
75969.0,28.4,42.6,1.5747609937013474e+53,-1798.0
75970.0,28.2,41.6,1.5773456750136422e+53,-1796.0
75971.0,28.3,41.3,1.5799365011558858e+53,-1797.0
75972.0,27.5,42.2,1.5825311575197985e+53,-1794.0
75973.0,28.5,41.3,1.585117492259876e+53,-1799.0
75974.0,27.5,42.6,1.587722067348134e+53,-1797.0
75975.0,27.0,41.4,1.5903347435699962e+53,-1794.0
75976.0,27.5,42.0,1.592949415099297e+53,-1795.0
75977.0,29.3,41.3,1.5955417805485976e+53,-1799.0
75978.0,28.6,41.1,1.5981713857525612e+53,-1798.0
75979.0,28.1,42.3,1.6007946584981764e+53,-1799.0
75980.0,28.7,41.5,1.6034078182784996e+53,-1796.0
75981.0,28.1,41.7,1.6060494609270103e+53,-1797.0
75982.0,29.9,43.1,1.6086737767763496e+53,-1796.0
75983.0,28.4,41.9,1.611317155766174e+53,-1799.0
75984.0,29.0,42.1,1.6139558825633743e+53,-1796.0
75985.0,27.5,41.9,1.6166060758755872e+53,-1799.0
75986.0,29.3,41.3,1.619236250786336e+53,-1801.0
75987.0,30.0,41.9,1.6219159911748719e+53,-1800.0
75988.0,28.2,41.4,1.6245519307224597e+53,-1795.0
75989.0,27.8,42.1,1.6272133683249477e+53,-1799.0
75990.0,28.6,41.2,1.6298923784641163e+53,-1795.0
75991.0,29.5,41.4,1.6325610481001342e+53,-1797.0
75992.0,30.7,41.9,1.6352490956786067e+53,-1799.0
75993.0,27.4,42.4,1.6379323290645905e+53,-1798.0
75994.0,28.7,42.0,1.64059872248861e+53,-1796.0
75995.0,28.0,41.8,1.6432886029638952e+53,-1795.0
75996.0,28.8,41.3,1.645987217893908e+53,-1797.0
75997.0,29.4,41.6,1.6486847206156269e+53,-1796.0
75998.0,29.5,41.4,1.6513845058677844e+53,-1800.0
75999.0,29.1,42.3,1.654106050241387e+53,-1798.0
76000.0,27.8,42.0,1.656802238942096e+53,-1797.0
76001.0,28.6,41.5,1.659519898380521e+53,-1795.0
76002.0,29.0,41.6,1.6622546313882815e+53,-1798.0
76003.0,27.8,41.8,1.6649759700114244e+53,-1799.0
76004.0,29.9,42.4,1.6677131951317516e+53,-1796.0
76005.0,28.3,41.4,1.6704302826720794e+53,-1798.0
76006.0,29.5,41.9,1.6731870089644278e+53,-1799.0
76007.0,29.2,41.4,1.6759335206615587e+53,-1797.0
76008.0,30.2,40.5,1.6786646776528122e+53,-1801.0
76009.0,29.5,41.2,1.6814351528335046e+53,-1800.0
76010.0,29.1,41.7,1.6841788172011227e+53,-1799.0
76011.0,28.9,41.5,1.6869573874411564e+53,-1797.0
76012.0,30.0,41.7,1.6897230987686817e+53,-1798.0
76013.0,28.7,42.2,1.692487596360667e+53,-1797.0
76014.0,28.3,41.4,1.6952415138641762e+53,-1800.0
76015.0,29.8,41.2,1.6980304879847128e+53,-1799.0
76016.0,27.7,42.0,1.7008045558738044e+53,-1795.0
76017.0,28.9,42.2,1.7036140241948334e+53,-1798.0
76018.0,29.2,42.1,1.7063874829507957e+53,-1798.0
76019.0,28.7,42.4,1.7091854498391208e+53,-1799.0
76020.0,29.6,42.4,1.7119976270130299e+53,-1796.0
76021.0,30.0,41.2,1.7148006549161528e+53,-1801.0
76022.0,27.9,41.7,1.7176058086914877e+53,-1796.0
76023.0,28.7,42.0,1.7204487319581819e+53,-1802.0
76024.0,29.4,40.8,1.7232437967174507e+53,-1799.0
76025.0,29.2,41.5,1.7260857379274635e+53,-1801.0
76026.0,30.0,42.8,1.7288977325769535e+53,-1799.0
76027.0,30.3,41.6,1.7317509049436755e+53,-1798.0
76028.0,29.9,41.9,1.7345911913253601e+53,-1797.0
76029.0,28.9,42.0,1.7374358843580507e+53,-1798.0
76030.0,28.9,42.5,1.7402907655327585e+53,-1800.0
76031.0,29.1,41.4,1.7431335600512491e+53,-1797.0
76032.0,30.0,40.7,1.7459950345999716e+53,-1800.0
76033.0,30.0,41.7,1.7488608000185616e+53,-1800.0
76034.0,28.8,41.6,1.7517131711286176e+53,-1798.0
76035.0,29.9,41.8,1.7545913421756519e+53,-1802.0
76036.0,29.7,41.9,1.7574623199224e+53,-1799.0
76037.0,29.0,42.2,1.760340123393148e+53,-1798.0
76038.0,29.6,40.6,1.7632380007264311e+53,-1798.0
76039.0,28.3,40.8,1.7661378636722909e+53,-1799.0
76040.0,27.7,42.0,1.7690345738083596e+53,-1801.0
76041.0,28.2,41.4,1.7719381507114574e+53,-1798.0
76042.0,30.2,41.2,1.7748308019261514e+53,-1799.0
76043.0,29.7,41.8,1.7777471809261312e+53,-1800.0
76044.0,30.1,41.4,1.7806606889208704e+53,-1800.0
76045.0,29.7,41.6,1.7835629210216672e+53,-1797.0
76046.0,29.3,41.0,1.7864873775013427e+53,-1796.0
76047.0,29.3,42.1,1.7894187475900346e+53,-1800.0
76048.0,31.7,41.0,1.7923704673607822e+53,-1801.0
76049.0,30.2,41.6,1.7953053788134988e+53,-1800.0
76050.0,29.6,41.5,1.7982323232972462e+53,-1797.0
76051.0,30.3,40.5,1.8011916319341974e+53,-1800.0
76052.0,30.1,41.1,1.8041410975058887e+53,-1801.0
76053.0,27.8,41.6,1.807090987024101e+53,-1800.0
76054.0,29.9,41.5,1.8100628521468197e+53,-1800.0
76055.0,28.4,41.9,1.8130202090267864e+53,-1798.0
76056.0,28.4,42.3,1.816008813284993e+53,-1798.0
76057.0,30.0,41.0,1.8189991020433089e+53,-1799.0
